id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
6b57d81aa69dc4e4,stupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish people centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish people centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish people centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish people centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish people centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centraliststupid spanish centralist,1,0,1,0,1,1
549e1245d669694b,coiffe you fuck that wienerwurst the consensus equal yes from the 4chan gang,1,1,1,0,1,0
f43c3e88bca2f32c,eat a dick is an apt insult not an attack a ddos would be an attack knifing the bitch would be an attack telling her to eat a dick is what she deserves if she is gonna go around harrasing people,1,1,1,0,1,0
621ebd9fd1cf53e6,vandal ip apologies i am a bit of a newbie here on some fundamentals of wikipedia how do i report and no offense or anything but you should try to archive soon thanks for your help triple m,0,0,0,0,0,0
7b50a142ad5a428d,so fuck off and die violate fantasising sluts,1,1,1,1,1,1
2556c2cc5606a412,wtf u fckin faggot ass mutha ha u jus go did and took yr work my gay school this is you ext unk na child molester,1,1,1,0,1,1
b1ad3f7667ccbd09,fuck your propaganda what we need is an unbiased look at this the soviet soldiers saved the estonians from nazism and the estonisans are not bitching about this this is clearly ani russian propaganda we need to edit this crap with the use of unbiased arbitrators or a comittee with different sides involved thank you for being a dick,1,0,1,0,1,0
f4dca9e513e0366f,hey hey faggot r you dead yet where were you watching your mom getting raped this filthy pigs which one decided it i am happy to rape your ass and shoot your sweet family you have a life to live you motherfucker,1,1,1,1,1,0
52f3c0a34173f1ea,i would like to point out that rjii is the only active editor on that article pushing for it to remain in its current form three others pov warrior who takes advantage of the difficulty in deleting anything on wikipedia to push his own agenda,0,0,0,0,0,0
731a7a499783bff5,my friend you dont know the half of it i be call a nigger dark bastard i should be lynched i had pictures of naked men put on my page the user is still harrasing me with wiki emails and to transcend information technology all off helium was soul i had been make for with all along,0,0,1,0,1,1
dd8e520576a9ba8b,it unfortunate that you are insulted but your intentions are clear enough i may not know you but you are either lying or very stupid although you are not nearly as obvious baseball card guy about it both of you seem more concerned about each other than the articles themselves not answering my simple questions and your impatience are bearable but lying especially for such a silly thing just is not reasonable honestly i am not willing to do this if neither of you care the only reason i am involved is because this case was being neglected but after that lie i have lost much of my good will,0,0,0,0,1,0
03687823a14a8454,fuck you people the only items that can be made in,1,1,1,0,1,0
e6c4d09edbb6fef0,you are a gutless piece of shit hate to be you aussie legend you are no legend your are a retard get a life lame ass,1,0,1,0,1,0
160e59eb5c774995,more training less wiki please and take care of your knee please,0,0,0,0,0,0
e3d2cebdc4f1b674,go fuck yourself you stupid tanzanian slave monkey your country is shit poor and ugly user ekograf approves this message user ethankp 1 25 29 april 2013,1,0,1,0,1,0
447bd7740d17a545,go fuck yourself this ai not any of your business and i fucking know what tor is asshole,1,1,1,0,1,0
6d6afbbbe4479731,you fucking little retard,1,0,1,0,1,0
1926c91c07e0b9fb,you piece of asian american scum you piece of asian american language scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american english scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american language scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american language scum you piece of asian american scum you piece of asiatic american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asiatic american scum you piece of asian american scum you piece of asiatic american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum you piece of asian american scum,1,1,0,0,1,1
42e19abc3754fd44,enoy facking small kids and eating pelican shit,1,0,1,0,1,0
313d302bbb1d1086,american nookie you dumb american shit,1,1,1,0,1,1
f288275b1c499912,notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks anthony bradbury sucks cock and eats shit notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks anthony bradbury sucks cock and eats shit notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks anthony bradbury sucks cock and eats shit notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks notrhbysouthbanof sucks cocks anthony bradbury sucks cock and eats shit,1,0,1,0,1,0
707bc41cf4e12f6a,busy in real life lol dirty crows learn to read english while they have time fucking piece o chingching trash you have certainly see mitch was right poor girl but yeah you damn animals do not possess self confidence,1,0,1,0,1,1
85b95257fcdb42ee,you are a fag do you have anything better to do,1,0,1,0,1,0
d025121b4a2588bd,warning please do not warn me i was only speaking the truth you are a fool good day sir,1,0,0,0,1,0
b633a676db053f75,i will kick the hell out of all ya hell,1,0,1,1,1,0
2d0b60dfe7e5435f,blah you fat dykey cunt if you would fucking read for once in your life you would project that i did have got a reason for getting unbanned my ban was being continued unfairly but you don t listen and just sit on your fat ass and hit the block indefinately button not fair cuntbag 1 hope you have hit by a car kisses,1,0,1,1,1,0
20f2a51721bfa952,shut the fuck up you know i probably messed with incest fucking the deceased daughter,1,1,1,0,1,0
a558bc5bf84e73c4,you really really suck,1,0,1,0,1,0
414d38c886ac5c52,notable players should zack mills really be listed with the notable players he did not even play a game weathermannx01 rewrite i have added a lot of information to expand the article however by no means is this perfect of course i do not have the best writing style for an encyclopedia so feel free to make edits i have all of my research so if there something that needs added or or cited or anything like that just let me know this article can be a decent one with a little work and effort weathermannx01,0,0,0,0,0,0
8c3758253064f2e6,feydey is a complete fucking fag i saw that he was harassing you and thought to inform you fedey is a fucking douche bag through and through that asshole reverts and deletes whatever the fuck he feels like just to make up for his tiny manhood that cannot satisfy any partner male female or shemale pricks like him should gtfo wikipedia and just curl up and die in their mother basements as is the natural order of things,1,1,1,0,1,0
f1e14d7d9516b6ec,frozen is gay frozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gayfrozen is gay,1,0,0,0,1,0
9cef4a7e31d69a8c,admin wannabe do not do 3rr like you unk at shankbone neurotic conspiracy page but when it adminship happens it happens right what a crock of shit you hardly ever be an admin you do not have what it takes save loneliness and the friendless existence oh and in case you missed the edit summary over at shankbone conspiracy page i will put it here just think if your father had trusted you you would not have turned a queer that you could have lived a normal life happy editing that queer queer,1,0,1,0,1,1
893c7f18ec81728c,i got this arrogant fuck has been pestering me for the solid year all she does is try to dig under ur skin i fuckin hate this motherfuckin shitskin faggot yea for attacking me but it should fuckin die i hate shaka,1,1,1,0,1,1
e6f4c4014025ef62,do not tell me what to do you shitbag,1,0,1,0,1,0
